,,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,text1,text2,text3,text4,text5,text6,text7,text8,text9,text10,text11,text12,text13,text14,text15,text16,text17,text18,text19,text20,text21,text22,text23,text24,text25,text26,text27,text28,text29,text30,text31,text32,text33,text34,text35,text36,text37,text38,text39,text40,text41,text42,text43,text44,text45,text46,text47,text48,text49,text50,text51,text52,text53,text54,text55,text56,text57,text58,text59,text60,text61,text62,text63,text64,text65,text66,text67,text68,text69,text70,text71,text72,text73,text74,text75,text76,text77,text78,text79,text80,text81,text82,text83,text84,text85,text86,text87,text88,text89,text90,text91,text92,text93,text94,text95,text96,text97,text98,text99,text100,text101,text102,text103,text104,text105,text106,text107,text108,text109,text110,text111,text112,text113,text114
2739,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NigeSecurityGuy,34,TRUE,FALSE,NA,NA,RT,@MikeEmanuelFox:,New,#Kavanaugh,friend,Mark,Judge,letter,-,obtained,by,FOX,-,on,why,he,didn<U+2019>t,want,to,testify,as,a,recovering,alcoholic<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",71_mamie,3,TRUE,FALSE,NA,NA,RT,@Drookydroo:,#Kavanaugh<U+2019>s,calendar,entry,July,1,1982:00:00,<U+201C>Go,to,Timmy<U+2019>s,for,skis,w/,Judge,Tom,PJ,Bernie,Squi.<U+201D>,Guessing,ski,is,brews<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ConservetiveOne,146,TRUE,FALSE,NA,NA,RT,@pollsofpolitics:,Have,the,#Democrats,gone,to,far,trying,to,block,@realDonaldTrump's,#SCOTUS,pick,#Kavanaugh,from,confirmation???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meek_mic,110,TRUE,FALSE,NA,NA,RT,@Celeste_pewter:,New,thread,of,scripts,for,Judiciary,Senators.,#SCOTUS,#Kavanaugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Baghrakasher,414,TRUE,FALSE,NA,NA,RT,@Imamofpeace:,One,lesson,to,learn,from,the,#Kavanaugh,hearing,is,the,importance,of,having,a,diary.,Who,thought,that,scribbles,in,a,perso<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,,FALSE,0,SenSusanCollins,28/9/2018 3:39,TRUE,NA,1.04552E+18,3109403938,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sdberr,0,FALSE,FALSE,NA,NA,@SenSusanCollins,@lisamurkowski,@SenJeffFlake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bonesprit67,0,FALSE,FALSE,NA,NA,Brett,#Kavanaugh,https://t.co/yFlyPVbody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,,FALSE,0,MZHemingway,28/9/2018 3:39,TRUE,1.04544E+18,1.04552E+18,18005085,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SigBeretta,0,FALSE,FALSE,NA,NA,@MZHemingway,Didn<U+2019>t,#PoliticusVulgarus,grope,a,high,school,girl?,Shouldn<U+2019>t,he,be,disqualified,from,a,<U+2018>lifetime<U+2019>,Sen<U+2026>,https://t.co/Y9tsCME3AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,,FALSE,1,NA,28/9/2018 3:39,TRUE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SpokenRealism,0,FALSE,FALSE,NA,NA,Dumbest,statement,of,the,day.,Amber,thinks,the,2,vague,polygraph,questions,Ford,was,asked,somehow,clear,her,of,her<U+2026>,https://t.co/cvyEas9cSh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,,FALSE,0,NA,28/9/2018 3:39,TRUE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",louisa_faux,0,FALSE,FALSE,NA,NA,My,nephew,is,a,diagnosed,sociopath.,Whenever,he,is,caught,lying,he,screams,and,cries,until,you,back,off.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vickiirvin,9631,TRUE,FALSE,NA,NA,RT,@RonBrownstein:,It's,reasonable,to,ask,how,does,#Kavanaugh,continue,serving,as,a,federal,judge,much,less,on,#SCOTUS,after,delivering,su<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rbrtpickard777,608,TRUE,FALSE,NA,NA,RT,@RealDrGina:,Judge,#Kavanaugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Carolin17951107,355,TRUE,FALSE,NA,NA,RT,@SandraTXAS:,Lindsey,Graham,GOP,rockstar,<U+0001F4A5><U+0001F4A5>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",frances0707,23,TRUE,FALSE,NA,NA,RT,@GayRepublicSwag:,Watch,my,new,video,on,the,#KavanaughHearings.,Gloat,with,me,about,the,demise,of,the,Democrats,evil,witch,hunt,of,the,g<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KHaselmaier,17,TRUE,FALSE,NA,NA,RT,@sometimesalight:,Regardless,of,what,happens,at,#Kavanaugh,hearings,our,society,is,on,trial,today,&amp,quite,frankly,we,are,guilty,of,a,l<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",thomaskaine5,11,TRUE,FALSE,NA,NA,RT,@mosheeijk:,This,is,a,given.,Any,senator,that,approves,#KAVANAUGH,will,pay.,https://t.co/Eky5Lp6D19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Westcoastmaven,0,FALSE,FALSE,NA,NA,How,to,piss,off,women,voters:,confirm,#Kavanaugh.,Travesty,if,it,happens.,Rewards,disrespectful,aggressive,behavior,at,hearing,today.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThomasLeeDenni1,2677,TRUE,FALSE,NA,NA,RT,@JessieJaneDuff:,Never,compare,#ChristineBlaseyFord,to,a,U.S.,Marine.,Let,me,introduce,myself,and,I'll,show,you,TRUE,bravery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,,FALSE,1,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OrAroundTen,0,FALSE,FALSE,NA,NA,This,is,why,I,think,#Kavanaugh,disqualified,himself.,Needed,to,stay,away,from,the,politics.,Damaged,good,now.,https://t.co/q8Q7W2EnpW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JeffreyaMeier,1088,TRUE,FALSE,NA,NA,RT,@ScottPresler:,For,as,long,as,I,live,I'll,never,forget,watching,Judge,Brett,Kavanaugh,pleading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SwanQueenoholic,11,TRUE,FALSE,NA,NA,RT,@Celeste_pewter:,Doug,Jones,is,a,NO,vote,on,#Kavanaugh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kitten0626,127,TRUE,FALSE,NA,NA,RT,@GayRepublicSwag:,Manchin...,vote,for,#Kavanaugh.,Of,all,the,Democrat,Senators,you're,probably,the,most,sane.,You,know,Kavanaugh,is,an,i<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tkopeceo,2668,TRUE,FALSE,NA,NA,RT,@Robfortrump2020:,Confirm,Kavanaugh,#ConfirmKavanaughNow,#Kavanaugh,#ConfirmKavanaugh,please,vote,please,retweet,everyone,for,a,high,vot<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmazingDouglass,26,TRUE,FALSE,NA,NA,RT,@TaraSetmayer:,I<U+2019>ll,be,joining,@CNNTonight,panel,at,11pm,to,discuss,today<U+2019>s,hearings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MeatNagy,6,TRUE,FALSE,NA,NA,RT,@Prosperous1776:,For,weeks,DEMS,said,Ford,can,not,fly.,It,was,a,LIE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gracecourtwrig3,13,TRUE,FALSE,NA,NA,RT,@pink_lady56:,You,need,to,let,@SenatorCollins,know,that,you,support,#Kavanaugh!!,There,are,quite,a,few,comments,on,her,page,encouraging<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoanMBrenner1,8289,TRUE,FALSE,NA,NA,RT,@MalcolmNance:,#Kavanaugh,visible,arrogance,unchecked,public,rage,and,haughty,sense,of,entitlement,is,disgraceful.,This,great,nation,de<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lorrene20,168,TRUE,FALSE,NA,NA,RT,@TheBeaSmith:,Dr,Ford,said,she,knows,#Kavanaugh,because,the,norepinephrine,pumping,through,her,body,from,the,attack,seared,that,memory<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StellabBar,449,TRUE,FALSE,NA,NA,RT,@ScottPresler:,.@SenBobCorker,says,he,will,vote,to,confirm,Judge,Brett,Kavanaugh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,,FALSE,0,senorrinhatch,28/9/2018 3:39,TRUE,1.04552E+18,1.04552E+18,262756641,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SeeScottJump,0,FALSE,FALSE,NA,NA,@senorrinhatch,Sir,just,STOP!,Leaked,or,not,it,is,the,TRUTH.,Quit,blaming,Dems,for,telling,the,truth.,It,changes<U+2026>,https://t.co/VzYOeyehP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SusanWi31620743,189,TRUE,FALSE,NA,NA,RT,@Str8DonLemon:,These,are,the,hold,outs.,Call.,Melt,the,phone,lines!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stopfatcats,8289,TRUE,FALSE,NA,NA,RT,@MalcolmNance:,#Kavanaugh,visible,arrogance,unchecked,public,rage,and,haughty,sense,of,entitlement,is,disgraceful.,This,great,nation,de<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",MohammedJenifer,62,TRUE,FALSE,NA,NA,RT,@ShelbyKStewart:,After,today,what,must,be,considered,in,the,equation,of,#Kavanaugh's,qualifications,for,SCOTUS,is,his,emotional,stabili<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rozzy7,17,TRUE,FALSE,NA,NA,RT,@VanJones68:,What,did,you,think,of,the,#Kavanaugh,hearing,today?,Post,a,video,selfie,and,add,the,hashtag<U+2014>,#VanJonesShow.,We,may,use,your<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dan_covfefe,23,TRUE,FALSE,NA,NA,RT,@GayRepublicSwag:,Watch,my,new,video,on,the,#KavanaughHearings.,Gloat,with,me,about,the,demise,of,the,Democrats,evil,witch,hunt,of,the,g<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",tegelhutter,188,TRUE,FALSE,NA,NA,RT,@perfectsliders:,Welcome,Aboard,Justice,#Kavanaugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,,FALSE,0,Alyssa_Milano,28/9/2018 3:39,FALSE,1.0415E+18,1.04552E+18,26642006,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kim_d_marlin,0,FALSE,FALSE,NA,NA,@Alyssa_Milano,@SenatorCollins,Stop,it....,you,know,#Kavanaugh,was,telling,the,truth!!,I,saw,you,reacting,to,his,testimony....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,,FALSE,0,NA,28/9/2018 3:39,TRUE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rhonda70612135,0,FALSE,FALSE,NA,NA,Manchin,#Kavanaugh,was,an,angry,drunk,in,the,hearing,today.,@LindseyGrahamSC,looked,like,an,angry,drunk,too.<U+2026>,https://t.co/al1gaC6LAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scottlawyer,3,TRUE,FALSE,NA,NA,RT,@BKVeloGirl:,@1pissedPolack,Just,a,tip:,if,your,interviewers,look,like,the,women,in,this,photo,you,might,not,get,the,job...,#Kavanaug<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Irenejaeger9,660,TRUE,FALSE,NA,NA,RT,@StormIsUponUs:,[They],are,self-immolating.,They,know,that,#Kavanaugh,spells,their,end,so,they,are,throwing,themselves,on,their,own,gre<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StarnesnStripes,203,TRUE,FALSE,NA,NA,RT,@edhenry:,New,from,Mark,Judge,#kavanaugh,https://t.co/kt5x0t90X8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maggieb1B,49,TRUE,FALSE,NA,NA,RT,@TexasLo4Ever:,Forced,to,watch,#CNNcommunistnewsnetwork,after,the,hearings.,They,didn't,understand,why,#Kavanaugh,blamed,the,Dems,4,the<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,,FALSE,0,NA,28/9/2018 3:39,TRUE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wordisspirit,0,FALSE,FALSE,NA,NA,#Kavanaugh,If,this,man,lied,to,FATHER,GOD,CREATOR,he,will,face,one,HELL,of,a,JUDGEMENT,......what,people,think,of,h<U+2026>,https://t.co/Mo6XblREon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bknighton76,23,TRUE,FALSE,NA,NA,RT,@GayRepublicSwag:,Watch,my,new,video,on,the,#KavanaughHearings.,Gloat,with,me,about,the,demise,of,the,Democrats,evil,witch,hunt,of,the,g<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SteveLessner,203,TRUE,FALSE,NA,NA,RT,@edhenry:,New,from,Mark,Judge,#kavanaugh,https://t.co/kt5x0t90X8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jbmoore61,6682,TRUE,FALSE,NA,NA,RT,@RealRonHaines:,Fox,News,Poll:,Record,number,of,voters,oppose,Kavanaugh,nomination.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",giancarloqui1,49,TRUE,FALSE,NA,NA,RT,@UsVsThemRedux:,Dude,is,raging,borderline,violent,while,sober,at,53,or,however,old,he,is.,Can,you,imagine,him,shitfaced,at,18?,#Kavanaugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,,FALSE,0,NA,28/9/2018 3:39,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ashareem,73,TRUE,FALSE,NA,NA,RT,@amandablount2:,@SenBobCorker,A,vote,FOR,#Kavanaugh,is,a,vote,AGAINST,women.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
